hx,hz,chi,D,E,infinite_tHooft,infinite_Wilson,infinite_Wilson_odd,FMstring,PKstring_odd
0.41,0.0,36,4,-2.1357274088160034,0.9999997467017706 - 9.150347083313209e-17im,-0.6421144086191374 - 3.528044635741728e-16im,NaN + NaN*im,0.7365990160832931,0.0038744251442534615
0.41,0.1,16,4,-2.1093234436267507,0.6398150655498048 - 3.750495719193652e-15im,-0.9363136928856064 + 8.786298765362753e-16im,NaN + NaN*im,0.4513803222018959,0.041110699505724484
0.41,0.29,16,4,-2.167146969273494,0.9925500777732952 - 4.6977924605730825e-17im,0.7091485485904871 + 3.99039006647758e-16im,NaN + NaN*im,0.74539541541863,0.015336925151078986
0.41,0.29,24,4,-2.173444609631822,0.9880447056869174 - 6.302074694818846e-16im,0.25774019295420353 + 1.862429101420355e-16im,NaN + NaN*im,0.7309764749439239,0.027821788949702973
0.41,0.41,16,4,-2.1951214146370135,0.9805074463428671 + 1.1671611075866448e-17im,-0.7158248065612349 + 4.664204384869932e-16im,NaN + NaN*im,0.7973413975247748,0.009813747795103028
0.42,0.0,16,4,-2.147617040310883,0.9999998793845608 - 1.1061850290199441e-15im,0.6088990232868922 + 5.24874851098189e-16im,NaN + NaN*im,0.7548869865847989,0.01857150133639982
0.42,0.0,24,4,-2.147623299822932,0.9999999124375528 + 1.605882230727832e-16im,0.6231878007570216 - 9.963658561552068e-17im,NaN + NaN*im,0.7547445772300901,0.007557124658057325
0.42,0.0,36,4,-2.1476210258671236,0.9999997918155578 + 4.198515454930126e-16im,-0.6204574273951391 + 2.9382247841916545e-16im,NaN + NaN*im,0.7549603247399544,0.006653417930459318
0.42,0.28,16,4,-2.182234060109687,0.9891674881188528 + 4.69173695925705e-16im,-0.588278727209096 + 1.5348740828683344e-16im,NaN + NaN*im,0.752234344888258,0.019080973308381717
0.42,0.28,24,4,-2.182323850887493,0.9893559947729215 + 1.801997795238256e-16im,0.24917456406650207 + 2.662809341973597e-16im,NaN + NaN*im,0.7504980412960279,0.0051688254716749866
0.42,0.42,16,4,-2.2380166101943835,0.37024099462592336 + 4.2055705641524404e-16im,0.966836498992254 - 5.762834120250422e-16im,NaN + NaN*im,0.7144275281743931,0.01580186534336444
0.42,0.42,24,4,-2.225876845998087,0.9750652538708953 - 1.658217224951252e-15im,0.7377830854051253 - 7.838978243895976e-16im,NaN + NaN*im,0.7650965960583236,0.017391249269835127
0.43,0.0,16,4,-2.1599445094341547,0.9999998865489813 - 1.133989656990746e-16im,-0.30998592681152043 + 1.846841931746388e-16im,NaN + NaN*im,0.7709092831245149,0.018434344568962372
0.43,0.0,24,4,-2.159937418351955,0.9999997614812836 - 7.961122886299488e-16im,-0.60300040686944 + 2.144136324851742e-17im,NaN + NaN*im,0.770938352577274,0.011214484018824774
0.43,0.0,36,4,-2.1599430388899212,0.9999998984517385 + 2.4403880014368515e-15im,-0.5824018295729194 - 1.4667503499361982e-12im,NaN + NaN*im,0.7708887288404516,0.009171979224413119
0.43,0.27,16,4,-2.191753888523087,0.9904382908894984 - 1.951834468997167e-16im,-0.570953662742637 + 9.570330789918696e-16im,NaN + NaN*im,0.7696289661442767,0.004430194844666858
0.43,0.27,24,4,-2.1918411374754547,0.9906259424014071 - 4.765397625661973e-16im,0.2758751064186379 - 1.6142257577036017e-16im,NaN + NaN*im,0.7680042720976955,0.009942491393251032
0.43,0.43,16,4,-2.253891160778601,-0.36759375032589087 + 5.762190666827335e-16im,0.9654431604023823 + 5.401431852671446e-16im,NaN + NaN*im,9.20134871781918e-5,0.01587646547511817
0.43,0.43,24,4,-2.2480147669081,0.9191295682918433 - 1.2505100393381448e-15im,0.781422810691188 - 2.9493517423396366e-15im,NaN + NaN*im,0.7310700861921049,0.014243322127799052
0.44,0.0,24,4,-2.1726561585830697,0.9999999631390263 + 1.0360320979366182e-15im,-0.562234891001062 - 9.57400344702797e-16im,NaN + NaN*im,0.7853308244397931,0.006649980955817277
0.44,0.0,36,4,-2.1726495574757125,0.9999998296676105 + 4.255406784727094e-16im,-0.5981174110759968 - 3.30398994087975e-17im,NaN + NaN*im,0.7852852031652179,0.0100216089578644
0.44,0.26,16,4,-2.201856430303319,0.9915289266684789 - 2.0842670107696833e-15im,-0.5687395709336501 - 4.187869263043899e-16im,NaN + NaN*im,0.7843775014453946,0.01887718521217921
0.44,0.26,24,4,-2.2018556969658047,0.9915249643993749 - 1.7310075035593899e-15im,-0.569970616208751 - 8.129538725670767e-17im,NaN + NaN*im,0.7843716003528709,0.006790266872867533
0.44,0.44,16,4,-2.270907252696171,0.40362419969620594 - 1.7691289726014684e-16im,0.9629749144892171 - 3.087752319348198e-16im,NaN + NaN*im,0.7044131580577266,0.02493869820746782
0.44,0.44,24,4,-2.2704484018533693,0.5483636345827481 - 2.799968646930018e-16im,0.9543190441097369 - 2.347259210455515e-17im,NaN + NaN*im,0.6351472478877916,0.011668225163183601
0.45,0.0,16,4,-2.1857217332718233,0.9999999201218013 - 1.0835458206682312e-15im,0.5544889270082058 - 1.4522992219998414e-15im,NaN + NaN*im,0.7979730438402222,0.03354876619839868
0.45,0.0,24,4,-2.1857296695408226,0.9999999286808103 + 9.373058424672798e-16im,0.5210015412621088 - 1.1418538704976455e-16im,NaN + NaN*im,0.7980984862375531,0.023729208962704782
0.45,0.0,36,4,-2.1857292591972675,0.9999999857613379 - 7.899682159591258e-17im,0.5154818080532731 - 1.1756387246260908e-16im,NaN + NaN*im,0.7981493546350884,0.010782873466453674
0.45,0.45,16,4,-2.29022798160289,0.6868668257932887 - 1.1908210744429438e-16im,0.9343142559063121 - 4.504028827807653e-16im,NaN + NaN*im,0.6023701236652297,0.024737768059730807
0.45,0.45,24,4,-2.2882787972386844,0.4963179665675687 - 2.4898853968055753e-16im,0.9564572309435674 + 2.104225926612494e-17im,NaN + NaN*im,0.6264075229910725,0.006622300554392
0.4,0.1,16,4,-2.1024529370675644,0.5652538230957239 - 3.4491664844468518e-15im,-0.94790160192279 + 1.6106480559307213e-16im,NaN + NaN*im,0.5041283525507743,0.010902455872933517
0.51,0.59,16,4,-2.515439228949538,0.43386218933596415 - 5.1979155695452693e-17im,0.9582173290469607 + 7.40024573391127e-17im,NaN + NaN*im,0.7535343986554661,0.010463895980653877
0.51,0.59,24,4,-2.515295682895477,0.42201966250621914 - 7.855841445002778e-16im,0.958980510980273 - 0.0im,NaN + NaN*im,0.7557263735313346,0.009373448925356735
0.52,0.58,16,4,-2.506210602862203,0.467959844961353 + 1.9650381896463445e-16im,0.9525099964918271 + 4.0326672843217326e-16im,NaN + NaN*im,0.7476828846570502,0.016131925230590118
0.52,0.58,24,4,-2.5065433704657636,0.505580800531262 + 1.4873266662381236e-16im,0.9509747734479946 - 1.9629089958475877e-16im,NaN + NaN*im,0.7041670277972059,0.0034699001317081914
0.53,0.57,16,4,-2.498417804754046,0.5497309140771822 - 4.724156915036264e-16im,0.9409301422707889 - 4.274581386752043e-16im,NaN + NaN*im,0.7160543927165646,0.03781378481531255
0.53,0.57,24,4,-2.497987936862901,0.5294377061439209 - 5.738258446612548e-16im,0.9433531762282311 + 2.7432792200450694e-16im,NaN + NaN*im,0.7256439079253765,0.014648641601922727
0.54,0.56,16,4,-2.491506483937273,0.6253203748858875 - 1.2620936818336035e-15im,0.9225085806582446 + 1.8483921432303172e-15im,NaN + NaN*im,0.7125761385772678,0.027274787538186084
0.54,0.56,24,4,-2.4908639441688787,0.633303204987915 + 7.781810241459225e-16im,0.9245544544251122 - 1.8043444773434462e-15im,NaN + NaN*im,0.6916966297342557,0.018039045134102635
0.55,0.55,16,4,-2.4869993886741977,0.7646073286633229 + 0.0im,0.8690753127906592 + 2.898306227580865e-16im,NaN + NaN*im,0.7434768491920982,0.003224939882605859
0.55,0.55,24,4,-2.4878472355679757,0.7714954386498825 + 3.054793876845762e-17im,0.8623753776244337 + 5.897149731511341e-16im,NaN + NaN*im,0.7465948784573858,0.027096469060106366
0.56,0.54,16,4,-2.490545465340755,0.9116726859648729 - 7.281144123551134e-16im,0.6415995197612296 + 1.5511119350143006e-15im,NaN + NaN*im,0.8440203694055561,0.012126115442579176
0.56,0.54,24,4,-2.4905542592221286,0.9108970400975346 + 8.736356929266118e-16im,0.6451983478927168 + 2.2816264408866623e-16im,NaN + NaN*im,0.8437235257974458,0.025753229937174597
0.57,0.53,16,4,-2.4971837354125137,0.9353798981406252 - 6.059885366073793e-17im,0.5461422022599118 - 1.6942384114480415e-15im,NaN + NaN*im,0.8645253016869116,0.031717330224815155
0.57,0.53,24,4,-2.4971858792322386,0.9352884095963367 - 3.7985382672678975e-16im,0.5472662033792369 + 3.88236317928953e-16im,NaN + NaN*im,0.8644660307495995,0.013561231781566698
0.58,0.52,16,4,-2.505264096295111,0.9470208066097563 - 2.837620698619339e-16im,0.48458796160764517 + 1.58382305184123e-16im,NaN + NaN*im,0.8759002960564451,0.01717301285140013
0.58,0.52,24,4,-2.5052707930405282,0.9470865940762744 + 3.217681683170769e-16im,0.48740772408455274 - 7.150830835130754e-16im,NaN + NaN*im,0.8758726309542251,0.012848490131528665
0.5,0.2,36,4,-2.2717480259334555,0.9964522989852045 + 2.329383530100826e-16im,0.5796765167612241 + 4.3895345831916286e-16im,NaN + NaN*im,0.8466377996185627,0.015435749035987928
0.5,0.32,36,4,-2.2955991428049867,0.9865086875169524 + 5.306268888897049e-16im,-0.6241482356071462 - 6.633578901581642e-17im,NaN + NaN*im,0.8535082388097492,0.014219526765847132
0.5,0.34,36,4,-2.301761539568662,0.984053237865447 - 3.728428279117528e-16im,-0.6256490461788875 + 1.1328621773013676e-16im,NaN + NaN*im,0.8533542489428658,0.007935914403229244
0.5,0.3,36,4,-2.2920722680085404,0.9910057009073117 + 1.588543421226733e-15im,0.628165030097133 + 5.405631447581779e-16im,NaN + NaN*im,0.851335983582785,0.005077879820223639
0.5,0.5,36,4,-2.384945376543682,0.7480670669796009 + 1.847629979816401e-15im,0.8964479659813966 - 1.8117507361607914e-16im,NaN + NaN*im,0.6811685543017477,0.010107032181834766
0.5,1.0,36,4,-3.215449481917501,0.2079933334780702 + 1.2321858925461421e-14im,0.9820420219413821 - 5.462450362704348e-16im,NaN + NaN*im,0.9357896251867505,0.0024786224053032877
1.0,0.1,36,4,-3.129043260130267,0.9994066596118713 + 0.0im,-0.3608440535481442 + 2.2102494955610135e-16im,NaN + NaN*im,0.9673174087307054,0.008527340841867188
1.0,0.2,36,4,-3.1393519887673156,0.9975762507006719 - 4.308822666621251e-16im,0.33312200705191614 - 6.711676995538934e-16im,NaN + NaN*im,0.9672775587912297,0.008126456082366817
1.0,0.32,36,4,-3.1612679073365535,0.9934612191641274 + 0.0im,0.35155698932168855 + 8.345415599997417e-17im,NaN + NaN*im,0.9670182032406199,0.005920258547976169
1.0,0.33,36,4,-3.1635903188818126,0.9929888378527227 + 1.6159486105347632e-16im,0.3558121212822913 + 2.199859175431616e-17im,NaN + NaN*im,0.9669687138790314,0.009647021601236143
1.0,0.34,36,4,-3.1659751395395794,0.9925381745673825 - 3.2202037069069006e-16im,0.36328261763389424 + 1.0569024731870369e-16im,NaN + NaN*im,0.9669351252594925,0.004460070925479832
1.0,0.3,36,4,-3.1568635027077043,0.994313391544559 + 9.211425442397035e-16im,0.3517517777520034 - 7.093332827655563e-16im,NaN + NaN*im,0.9670900834277474,0.006272379413492441
1.0,0.5,36,4,-3.2154090325240823,0.9817458710094354 + 7.402056657075607e-16im,0.3785008597578498 - 3.2087328079168037e-16im,NaN + NaN*im,0.965820129134243,0.004477498246670717
1.0,1.0,36,4,-3.5818592431598133,0.763451027688778 - 1.1637830441865597e-16im,0.7660192194945847 + 1.3237701375575182e-16im,NaN + NaN*im,0.9153540410577932,0.020843303789429658
